* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = SYBR_GREEN
* Date Created = 2019-10-09 13:18:16 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\Power Up SYBR_41.eds
* Experiment Name = Power_UP_SYBR
* Experiment Run End Time = 2019-10-09 11:01:23 AM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	DRNMIN	NOAMP	Tm1	Tm2	Tm3	Tm4
31	C7	false	EX0420	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
32	C8	false	EX0420	B	UNKNOWN	FAM	NFQ-MGB	36.377	35.067	1.853								false	0.010	true	3	35	Inconclusive		0.576	Y	N	Y	N	N				
33	C9	false	EX0420	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
33	C9	false	EX0420	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
34	C10	false	EX0481	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N				
35	C11	false	EX0481	B	UNKNOWN	FAM	NFQ-MGB	31.219	31.617	0.563								false	0.010	true	3	30	Amp		0.900	N	N	Y	N	N				
36	C12	false	EX0481	C	UNKNOWN	VIC	NFQ-MGB	34.305	32.947	1.920								false	0.010	true	3	32	Amp		0.878	N	N	Y	N	N				
36	C12	false	EX0481	D	UNKNOWN	FAM	NFQ-MGB	27.434	27.653	0.310								false	0.010	true	3	27	Amp		0.449	Y	N	N	N	N				
37	D1	false	EX0066	A	UNKNOWN	FAM	NFQ-MGB	33.758	33.758									false	0.010	true	3	32	Inconclusive		0.881	N	N	N	N	N				
38	D2	false	EX0066	B	UNKNOWN	FAM	NFQ-MGB	32.256	31.719	0.760								false	0.010	true	3	31	Amp		0.892	N	N	Y	N	N				
39	D3	false	EX0066	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
39	D3	false	EX0066	D	UNKNOWN	FAM	NFQ-MGB	33.838	33.838									false	0.010	true	3	32	Amp		0.884	N	N	N	N	N				
40	D4	false	EX0178	A	UNKNOWN	FAM	NFQ-MGB	Undetermined	28.690									false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N				
